id_pdc_local;statut_pdc;arrondissement;id_station_local;id_station_itinerance;nom_station;implantation_station;nbre_pdc;date_maj;condition_acces;adresse_station;coordonneesXY;gratuit;paiement_acte;paiement_cb;paiement_autre;reservation;observations;num_pdl;siren_amenageur;contact_amenageur;nom_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;tarification;id_pdc_itinerance;date_mise_en_service;accessibilite_pmr;restriction_gabarit;station_deux_roues;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;prise_type_3;horaires;raccordement
FR*V75*EHBSAG*LOB*03*3;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;;21;2024-11-08;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50042199442811;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB033;2022-05-17T09:01:09+02:00;Non accessible;Hauteur maximale 1.90m;False;50;False;False;False;True;False;False;24/7;
FR*V75*EHBSAG*LOB*02*2;En service;Paris centre;FR*V75*PHBSAG*LOB;FRV75PHBSAGLOB;Paris | SAGS Parking Lobau;;21;2024-11-08;Accès libre;4 Rue de Lobau 75004 Paris;48.856796, 2.3538697;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;50042199442811;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EHBSAGLOB022;2022-05-17T08:57:48+02:00;Non accessible;Hauteur maximale 1.90m;False;50;False;False;True;False;False;False;24/7;
FR*V75*EPX13*21*3;En service;13e Arrondissement;FR*V75*PPX13*21;FRV75PPX1321;Paris | Avenue D'Ivry 58;;5;2024-11-08;Accès libre;58 Avenue D'Ivry 75013 Paris;48.824066, 2.364308;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7372648242370;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX13213;2022-01-13T17:46:33+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*37*1;En service;15e Arrondissement;FR*V75*PPX15*37;FRV75PPX1537;Paris | Place du Commerce 5;;5;2024-11-08;Accès libre;5 Place du Commerce 75015 Paris;48.84545, 2.292136;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7466714805402;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15371;2021-11-09T12:04:55+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*19*5;En service;20e Arrondissement;FR*V75*PPX20*19;FRV75PPX2019;Paris | Rue des Pyrénées 137;;6;2024-11-08;Accès libre;137 Rue des Pyrénées 75020 Paris;48.85844, 2.402911;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7269319719251;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20195;2021-11-03T10:12:58+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*17*5;En service;20e Arrondissement;FR*V75*PPX20*17;FRV75PPX2017;Paris | Rue Pelleport 105 bis;;5;2024-11-08;Accès libre;105 Rue Pelleport 75020 Paris;48.870655, 2.3991733;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7273371817409;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20175;2021-12-01T11:14:03+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*15*2;En service;20e Arrondissement;FR*V75*PPX20*15;FRV75PPX2015;Paris | Rue des Pyrénées 356;;6;2024-11-08;Accès libre;356 Rue des Pyrénées 75020 Paris;48.87387, 2.3864658;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7243270515296;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20152;2021-11-16T17:34:10+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX19*15*6;En service;19e Arrondissement;FR*V75*PPX19*15;FRV75PPX1915;Paris | Avenue de la Porte d'Aubervilliers 10;;6;2024-11-08;Accès libre;10 Avenue de la Porte d'Aubervilliers 75019 Paris;48.899334, 2.371162;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7599131595558;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19156;2021-11-23T17:21:29+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*16*3;En service;18e Arrondissement;FR*V75*PPX18*16;FRV75PPX1816;Paris | Rue Sofia 16;;6;2024-11-08;Accès libre;16 Rue Sofia 75018 Paris;48.885006, 2.3475914;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7554413795294;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18163;2021-12-01T11:21:56+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*11*5;En service;18e Arrondissement;FR*V75*PPX18*11;FRV75PPX1811;Paris | Rue Ravignan 1bis;;6;2024-11-08;Accès libre;1bis Rue Ravignan 75018 Paris;48.88508, 2.3375535;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7567438396598;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18115;2021-12-14T15:21:36+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX18*11*1;En service;18e Arrondissement;FR*V75*PPX18*11;FRV75PPX1811;Paris | Rue Ravignan 1bis;;6;2024-11-08;Accès libre;1bis Rue Ravignan 75018 Paris;48.88508, 2.3375535;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7567438396598;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX18111;2021-12-14T15:20:13+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*23*3;En service;17e Arrondissement;FR*V75*PPX17*23;FRV75PPX1723;Paris | Avenue de la Porte de Villiers 28;;6;2024-11-08;Accès libre;28 Avenue de la Porte de Villiers 75017 Paris;48.885426, 2.2849722;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7542981089438;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17233;2021-12-01T10:52:22+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*21*4;En service;17e Arrondissement;FR*V75*PPX17*21;FRV75PPX1721;Paris | Rue Brunel 42;;6;2024-11-08;Accès libre;42 Rue Brunel 75017 Paris;48.878845, 2.2878556;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7409985426896;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17214;2021-11-23T17:35:33+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*17*2;En service;17e Arrondissement;FR*V75*PPX17*17;FRV75PPX1717;Paris | Boulevard Pereire 50;;4;2024-11-08;Accès libre;50 Boulevard Pereire 75017 Paris;48.887695, 2.3050365;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570332753657;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17172;2021-12-01T10:58:29+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*16*6;En service;17e Arrondissement;FR*V75*PPX17*16;FRV75PPX1716;Paris | Rue Navier 47;;7;2024-11-08;Accès libre;47 Rue Navier 75017 Paris;48.895756, 2.3242009;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7570188035673;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17166;2021-11-23T17:24:06+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*28*7;En service;16e Arrondissement;FR*V75*PPX16*28;FRV75PPX1628;Paris | Boulevard Delessert 23;;7;2024-11-08;Accès libre;23 Boulevard Delessert 75016 Paris;48.85857, 2.2851212;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7496671390003;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16287;2021-10-19T17:21:53+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*32*4;En service;15e Arrondissement;FR*V75*PPX15*32;FRV75PPX1532;Paris | Rue Olier 15;;5;2024-11-08;Accès libre;15 Rue Olier 75015 Paris;48.835197, 2.2914295;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7455282099092;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15324;2021-11-03T10:08:28+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*34*2;En service;15e Arrondissement;FR*V75*PPX15*34;FRV75PPX1534;Paris | Rue Mademoiselle 67;;5;2024-11-08;Accès libre;67 Rue Mademoiselle 75015 Paris;48.84348, 2.2994812;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7439797294410;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15342;2021-11-25T13:46:58+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*30*4;En service;15e Arrondissement;FR*V75*PPX15*30;FRV75PPX1530;Paris | Rue Olivier de Serres 3;;4;2024-11-08;Accès libre;3 Rue Olivier de Serres 75015 Paris;48.837017, 2.2986736;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7461794399403;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15304;2021-11-03T10:11:38+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX15*33*3;En service;15e Arrondissement;FR*V75*PPX15*33;FRV75PPX1533;Paris | Rue de Vouillé 47;;4;2024-11-08;Accès libre;47 Rue de Vouillé 75015 Paris;48.83389, 2.3081343;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7480318278614;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX15333;2021-11-09T11:52:20+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX14*13*1;En service;14e Arrondissement;FR*V75*PPX14*13;FRV75PPX1413;Paris | Boulevard Jourdan 26;;7;2024-11-08;Accès libre;26 Boulevard Jourdan 75014 Paris;48.82076, 2.3370783;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7329956491363;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14131;2021-10-27T15:50:43+02:00;Non accessible;aucune restriction;False;3;True;True;False;False;False;False;24/7;
FR*V75*EPX14*10*2;En service;14e Arrondissement;FR*V75*PPX14*10;FRV75PPX1410;Paris | Rue Henri Barbusse 66;;6;2024-11-08;Accès libre;66 Rue Henri Barbusse 75014 Paris;48.83912, 2.337229;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7399276317463;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX14102;2021-10-26T16:05:22+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*18*1;En service;12e Arrondissement;FR*V75*PPX12*18;FRV75PPX1218;Paris | boulevard de Bercy 5;;7;2024-11-08;Accès libre;5 boulevard de Bercy 75012 Paris;48.84036, 2.378739;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7262662699376;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12181;2021-10-12T17:33:35+02:00;Non accessible;aucune restriction;False;3;True;True;False;False;False;False;24/7;
FR*V75*EPX12*17*1;En service;12e Arrondissement;FR*V75*PPX12*17;FRV75PPX1217;Paris | ter Rue de Picpus 122;;6;2024-11-08;Accès libre;122 ter Rue de Picpus 75012 Paris;48.837315, 2.4022446;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7241533901613;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12171;2023-03-29T13:16:57+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX11*17*5;En service;11e Arrondissement;FR*V75*PPX11*17;FRV75PPX1117;Paris | Boulevard Richard Lenoir 110;;6;2024-11-08;Accès libre;110 Boulevard Richard Lenoir 75011 Paris;48.864063, 2.3713984;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7286251701987;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX11175;2021-11-23T17:29:33+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX12*11*6;En service;12e Arrondissement;FR*V75*PPX12*11;FRV75PPX1211;Paris | Rue Antoine-Julien Henard 3;;6;2024-11-08;Accès libre;3 Rue Henard 75012 Paris;48.84154, 2.389211;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7299565739556;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX12116;2021-10-26T16:10:51+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*21*1;En service;08e Arrondissement;FR*V75*PPX08*21;FRV75PPX0821;Paris | Rue Tronchet 19;;6;2024-11-08;Accès libre;19 Rue Tronchet 75008 Paris;48.87236, 2.326167;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7564544041520;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08211;2021-10-26T16:15:08+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX08*20*1;En service;08e Arrondissement;FR*V75*PPX08*20;FRV75PPX0820;Paris | Rue de Courcelles 40;;6;2024-11-08;Accès libre;40 Rue de Courcelles 75008 Paris;48.876186, 2.3082976;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7564833476105;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX08201;2021-10-26T16:12:34+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX07*14*3;En service;07e Arrondissement;FR*V75*PPX07*14;FRV75PPX0714;Paris | Rue de Martignac 2;;6;2024-11-08;Accès libre;2 Rue de Martignac 75007 Paris;48.859367, 2.3195393;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7306367489784;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07143;2021-10-19T17:35:14+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX07*13*4;En service;07e Arrondissement;FR*V75*PPX07*13;FRV75PPX0713;Paris | Rue de Grenelle  152;;6;2024-11-08;Accès libre;152 Rue de Grenelle 75007 Paris;48.85806, 2.310588;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7352821903762;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX07134;2021-10-29T10:52:50+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX06*11*7;En service;06e Arrondissement;FR*V75*PPX06*11;FRV75PPX0611;Paris | Rue Michelet 6;;7;2024-11-08;Accès libre;6 Rue Michelet 75006 Paris;48.842564, 2.3363895;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7379449978816;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06117;2021-10-26T15:55:52+02:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX06*08*3;En service;06e Arrondissement;FR*V75*PPX06*08;FRV75PPX0608;Paris | Rue Péguy 2;;6;2024-11-08;Accès libre;2 Rue Péguy 75006 Paris;48.843006, 2.3280363;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7338350123689;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX06083;2021-11-16T17:27:44+01:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX04*09*3;En service;Paris centre;FR*V75*PPX04*09;FRV75PPX0409;Paris | Rue Neuve Saint-Pierre 2;;5;2024-11-08;Accès libre;2 Rue Neuve Saint-Pierre 75004 Paris;48.853573, 2.363958;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7165122934011;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX04093;2021-10-12T17:46:49+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*14*3;En service;20e Arrondissement;FR*V75*PPX20*14;FRV75PPX2014;Paris | Boulevard Mortier 15;;5;2024-11-08;Accès libre;15 Boulevard Mortier 75020 Paris;48.8657, 2.4087;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7251953583191;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20143;2021-09-29T12:00:31+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX19*11*3;En service;19e Arrondissement;FR*V75*PPX19*11;FRV75PPX1911;Paris | Rue de Crimée 82;;6;2024-11-08;Accès libre;82 Rue de Crimée 75019 Paris;48.8824, 2.3866;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7287264725213;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX19113;2021-09-21T15:22:22+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*21*5;En service;16e Arrondissement;FR*V75*PPX16*21;FRV75PPX1621;Paris | Rue d'Auteuil 55;;6;2024-11-08;Accès libre;55 Rue d'Auteuil 75016 Paris;48.8478, 2.2636;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7441678625087;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16215;2021-09-14T16:08:57+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*10*2;En service;17e Arrondissement;FR*V75*PPX17*10;FRV75PPX1710;Paris | Rue Dulong 67;;5;2024-11-08;Accès libre;67 Rue Dulong 75017 Paris;48.8863, 2.3151;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7592040423151;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17102;2021-09-14T16:53:21+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX16*20*6;En service;16e Arrondissement;FR*V75*PPX16*20;FRV75PPX1620;Paris | Avenue Henri Martin 70;;6;2024-11-08;Accès libre;70 Avenue Henri Martin 75016 Paris;48.8646, 2.2754;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7405065021761;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX16206;2021-09-07T12:26:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX17*07*2;En service;17e Arrondissement;FR*V75*PPX17*07;FRV75PPX1707;Paris | Rue Marguerite Long 11;;6;2024-11-08;Accès libre;11 Rue Marguerite Long 75017 Paris;48.8914, 2.304;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7567583114372;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX17072;2021-09-07T11:47:42+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*10*3;En service;20e Arrondissement;FR*V75*PPX20*10;FRV75PPX2010;Paris | Rue des Couronnes 2;;5;2024-11-08;Accès libre;2 Rue des Couronnes 75020 Paris;48.8692, 2.3809;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7233429703666;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20103;2021-09-14T17:45:12+02:00;Réservé PMR;aucune restriction;False;7;True;True;False;False;False;False;24/7;
FR*V75*EPX20*10*1;En service;20e Arrondissement;FR*V75*PPX20*10;FRV75PPX2010;Paris | Rue des Couronnes 2;;5;2024-11-08;Accès libre;2 Rue des Couronnes 75020 Paris;48.8692, 2.3809;false;true;true;true;false;Paiement autre - badge RFID Belib ou autre, application Belib, QRCode sur chaque PDC, site internet Belib,Plus d'information - https://belib.paris.fr;7233429703666;531680445;assistance.technique@tevgo.fr;TOTALENERGIES;TOTALENERGIES;assistance.technique@tevgo.fr;01 85 16 94 02;Belib';https://belib.paris;FRV75EPX20101;2021-09-14T17:45:04+02:00;Non accessible;aucune restriction;False;7;True;True;False;False;False;False;24/7;
